#1
double table(8761,2)
# Time [s]	Q_flow [W]
2.576880000000000000e+07 6.246166793431233600e+03
2.577240000000000000e+07 5.910104547407275277e+03
2.577600000000000000e+07 4.763132100406091013e+03
2.577960000000000000e+07 4.316982758672279488e+03
2.578320000000000000e+07 3.920206857247214430e+03
2.578680000000000000e+07 3.708471559778673964e+03
2.579040000000000000e+07 3.359957643336814272e+03
2.579400000000000000e+07 3.564034663732139506e+03
2.579760000000000000e+07 3.566312353448467547e+03
2.580120000000000000e+07 3.596395810297588923e+03
2.580480000000000000e+07 3.793181595559456127e+03
2.580840000000000000e+07 4.947886042683358937e+03
2.581200000000000000e+07 4.972007687147479373e+03
2.581560000000000000e+07 5.115901756717018543e+03
2.581920000000000000e+07 4.973500014478271623e+03
2.582280000000000000e+07 5.376032796526328639e+03
2.582640000000000000e+07 5.320865941395278242e+03
2.583000000000000000e+07 3.594507883501154083e+03
2.583360000000000000e+07 3.673453363983179770e+03
2.583720000000000000e+07 3.772059770560795641e+03
2.584080000000000000e+07 3.886403239995077456e+03
2.584440000000000000e+07 3.886403239995077456e+03
2.584800000000000000e+07 3.960869164714010822e+03
2.585160000000000000e+07 4.395879793589540895e+03
2.585520000000000000e+07 6.498263370105066315e+03
2.585880000000000000e+07 6.032280246222486312e+03
2.586240000000000000e+07 5.513157769740702861e+03
2.586600000000000000e+07 5.240802979860993219e+03
2.586960000000000000e+07 4.476103215567355619e+03
2.587320000000000000e+07 4.109400201734124494e+03
2.587680000000000000e+07 3.781236465091994887e+03
2.588040000000000000e+07 3.354594706987875270e+03
2.588400000000000000e+07 3.671148421261706062e+03
2.588760000000000000e+07 3.527721166430317680e+03
2.589120000000000000e+07 3.664607067998435014e+03
2.589480000000000000e+07 4.474997537277380616e+03
2.589840000000000000e+07 4.392006990826251240e+03
2.590200000000000000e+07 4.422220089929041933e+03
2.590560000000000000e+07 4.639707320396038995e+03
2.590920000000000000e+07 4.668636274639787189e+03
2.591280000000000000e+07 4.712740478412954872e+03
2.591640000000000000e+07 3.167851327807133657e+03
2.592000000000000000e+07 3.310131440366094921e+03
2.592360000000000000e+07 3.429353794828866739e+03
2.592720000000000000e+07 3.583655721137982255e+03
2.593080000000000000e+07 3.736005788849290184e+03
2.593440000000000000e+07 3.861472448911496031e+03
2.593800000000000000e+07 4.059638297374508056e+03
2.594160000000000000e+07 6.147853098670037070e+03
2.594520000000000000e+07 6.238864028015163967e+03
2.594880000000000000e+07 5.320823225522252869e+03
2.595240000000000000e+07 5.483319433819859114e+03
2.595600000000000000e+07 4.130240862076387202e+03
2.595960000000000000e+07 3.571203943415175218e+03
2.596320000000000000e+07 3.429886159454543758e+03
2.596680000000000000e+07 3.222806679370647998e+03
2.597040000000000000e+07 2.946826152950913183e+03
2.597400000000000000e+07 3.434528014762930979e+03
2.597760000000000000e+07 3.221225077374171633e+03
2.598120000000000000e+07 3.896550045004211370e+03
2.598480000000000000e+07 4.507688857611044114e+03
2.598840000000000000e+07 4.594816260387919101e+03
2.599200000000000000e+07 4.797929605217982498e+03
2.599560000000000000e+07 4.794087751248220229e+03
2.599920000000000000e+07 4.863100628902479912e+03
2.600280000000000000e+07 3.403447454207640931e+03
2.600640000000000000e+07 3.550870458557902111e+03
2.601000000000000000e+07 3.736005788849290184e+03
2.601360000000000000e+07 3.761207608197624722e+03
2.601720000000000000e+07 3.872326812506197712e+03
2.602080000000000000e+07 3.936101597896334624e+03
2.602440000000000000e+07 4.067545479384053124e+03
2.602800000000000000e+07 6.713802277679857980e+03
2.603160000000000000e+07 6.448513577680821072e+03
2.603520000000000000e+07 5.664820303673792296e+03
2.603880000000000000e+07 4.858196956658315685e+03
2.604240000000000000e+07 4.437006733166204867e+03
2.604600000000000000e+07 4.143619583487169621e+03
2.604960000000000000e+07 3.735792458641754365e+03
2.605320000000000000e+07 3.661149443100137432e+03
2.605680000000000000e+07 3.940248643461566189e+03
2.606040000000000000e+07 3.878938828261951130e+03
2.606400000000000000e+07 4.171672494210351942e+03
2.606760000000000000e+07 4.615301741233922257e+03
2.607120000000000000e+07 5.144100982324865981e+03
2.607480000000000000e+07 5.219242733680274796e+03
2.607840000000000000e+07 5.160693186284742296e+03
2.608200000000000000e+07 5.258398064508186508e+03
2.608560000000000000e+07 5.323353343131106158e+03
2.608920000000000000e+07 3.786355146173978028e+03
2.609280000000000000e+07 3.854919596111894407e+03
2.609640000000000000e+07 3.911279370334118994e+03
2.610000000000000000e+07 3.960869164714010822e+03
2.610360000000000000e+07 4.108335033071397447e+03
2.610720000000000000e+07 4.217933974150107133e+03
2.611080000000000000e+07 4.205559727475501859e+03
2.611440000000000000e+07 6.441685206454599211e+03
2.611800000000000000e+07 7.500228799356830677e+03
2.612160000000000000e+07 5.998747301938705277e+03
2.612520000000000000e+07 5.316965523186117935e+03
2.612880000000000000e+07 4.848671756105122768e+03
2.613240000000000000e+07 4.361048635889601428e+03
2.613600000000000000e+07 4.197284058699803609e+03
2.613960000000000000e+07 3.960126483047344664e+03
2.614320000000000000e+07 3.860074747171942818e+03
2.614680000000000000e+07 4.296664522819381091e+03
2.615040000000000000e+07 4.528665066812266559e+03
2.615400000000000000e+07 5.282550111764764551e+03
2.615760000000000000e+07 5.753717930174359935e+03
2.616120000000000000e+07 5.801714509147484932e+03
2.616480000000000000e+07 5.721093809547958699e+03
2.616840000000000000e+07 5.684885891924590396e+03
2.617200000000000000e+07 5.804042767733253640e+03
2.617560000000000000e+07 4.263182229677577197e+03
2.617920000000000000e+07 4.451694967426001313e+03
2.618280000000000000e+07 4.515533524721304275e+03
2.618640000000000000e+07 4.609061760621588292e+03
2.619000000000000000e+07 4.701719593820359478e+03
2.619360000000000000e+07 4.816317418212056509e+03
2.619720000000000000e+07 5.132931131632022698e+03
2.620080000000000000e+07 7.620702126707505158e+03
2.620440000000000000e+07 7.532467764325387179e+03
2.620800000000000000e+07 6.631751267038227525e+03
2.621160000000000000e+07 6.064189679635271204e+03
2.621520000000000000e+07 5.426052490782013592e+03
2.621880000000000000e+07 4.963979108165897742e+03
2.622240000000000000e+07 4.487220077786787442e+03
2.622600000000000000e+07 4.209916853937852466e+03
2.622960000000000000e+07 3.933152589756693033e+03
2.623320000000000000e+07 3.895036283139411353e+03
2.623680000000000000e+07 4.510042156666990195e+03
2.624040000000000000e+07 5.668226992442027040e+03
2.624400000000000000e+07 5.442897786800711401e+03
2.624760000000000000e+07 5.211212629659878985e+03
2.625120000000000000e+07 5.251132261461559210e+03
2.625480000000000000e+07 5.162915194814316237e+03
2.625840000000000000e+07 4.938421730788340028e+03
2.626200000000000000e+07 3.155566760094305664e+03
2.626560000000000000e+07 3.042458070947604028e+03
2.626920000000000000e+07 2.738198687865904049e+03
2.627280000000000000e+07 2.710886530920448877e+03
2.627640000000000000e+07 2.573516650252601721e+03
2.628000000000000000e+07 2.434800169585379535e+03
2.628360000000000000e+07 2.423656012186701446e+03
2.628720000000000000e+07 5.230033028192047823e+03
2.629080000000000000e+07 4.529021029129806266e+03
2.629440000000000000e+07 3.848568886748188106e+03
2.629800000000000000e+07 3.501933258458799628e+03
2.630160000000000000e+07 3.274009890691628243e+03
2.630520000000000000e+07 3.049218477875378539e+03
2.630880000000000000e+07 3.213806299339940779e+03
2.631240000000000000e+07 3.493552797443702730e+03
2.631600000000000000e+07 3.506729772220519408e+03
2.631960000000000000e+07 3.947484411606057620e+03
2.632320000000000000e+07 4.264931931903509394e+03
2.632680000000000000e+07 4.736533670504073598e+03
2.633040000000000000e+07 4.084681448037249538e+03
2.633400000000000000e+07 4.001569692543431302e+03
2.633760000000000000e+07 4.217433602035614058e+03
2.634120000000000000e+07 4.135792383202588098e+03
2.634480000000000000e+07 4.124890073244547239e+03
2.634840000000000000e+07 2.564312542221453896e+03
2.635200000000000000e+07 2.601098316417769638e+03
2.635560000000000000e+07 2.792661294981141964e+03
2.635920000000000000e+07 2.846908104412407283e+03
2.636280000000000000e+07 3.141403310028962551e+03
2.636640000000000000e+07 3.220584896287882657e+03
2.637000000000000000e+07 3.459913116612839531e+03
2.637360000000000000e+07 6.094185403548361137e+03
2.637720000000000000e+07 5.615464431579596749e+03
2.638080000000000000e+07 4.578301836221814483e+03
2.638440000000000000e+07 4.251078205147682638e+03
2.638800000000000000e+07 3.896244023585688865e+03
2.639160000000000000e+07 3.271479986611998811e+03
2.639520000000000000e+07 3.220036185944628414e+03
2.639880000000000000e+07 3.530247725477927361e+03
2.640240000000000000e+07 3.935196284888866103e+03
2.640600000000000000e+07 3.765129805944375676e+03
2.640960000000000000e+07 3.971632817220356173e+03
2.641320000000000000e+07 4.622326539443469301e+03
2.641680000000000000e+07 4.822984902021818016e+03
2.642040000000000000e+07 4.532976760246703634e+03
2.642400000000000000e+07 4.658530038449348467e+03
2.642760000000000000e+07 4.625654937221185719e+03
2.643120000000000000e+07 4.648423654163676474e+03
2.643480000000000000e+07 3.210645752074357915e+03
2.643840000000000000e+07 3.109303589210206610e+03
2.644200000000000000e+07 3.167851327807133657e+03
2.644560000000000000e+07 3.114901391028769922e+03
2.644920000000000000e+07 3.035070894227700592e+03
2.645280000000000000e+07 3.061735088284999165e+03
2.645640000000000000e+07 3.035070894227700592e+03
2.646000000000000000e+07 5.077341755522504172e+03
2.646360000000000000e+07 5.672661329872533315e+03
2.646720000000000000e+07 5.904685124116916995e+03
2.647080000000000000e+07 4.647790418782561574e+03
2.647440000000000000e+07 3.876509753268971963e+03
2.647800000000000000e+07 3.913893650089214589e+03
2.648160000000000000e+07 3.743721917260229930e+03
2.648520000000000000e+07 3.472236474524533605e+03
2.648880000000000000e+07 3.464657176754263219e+03
2.649240000000000000e+07 3.544629451610639535e+03
2.649600000000000000e+07 3.979341009693779142e+03
2.649960000000000000e+07 4.764014032612810297e+03
2.650320000000000000e+07 4.925346889828815620e+03
2.650680000000000000e+07 4.774389020055248693e+03
2.651040000000000000e+07 4.846476497212393042e+03
2.651400000000000000e+07 5.083075925318243208e+03
2.651760000000000000e+07 4.988361247607909718e+03
2.652120000000000000e+07 3.543290781415072615e+03
2.652480000000000000e+07 3.504489727674269943e+03
2.652840000000000000e+07 3.272881775507817565e+03
2.653200000000000000e+07 3.455206233450669515e+03
2.653560000000000000e+07 3.761207608197624722e+03
2.653920000000000000e+07 3.861472448911496031e+03
2.654280000000000000e+07 4.136305092131758101e+03
2.654640000000000000e+07 7.321085570353390722e+03
2.655000000000000000e+07 5.909400737691153154e+03
2.655360000000000000e+07 5.421518617318908582e+03
2.655720000000000000e+07 5.207992112470731627e+03
2.656080000000000000e+07 4.809460862481124423e+03
2.656440000000000000e+07 5.067645311428310379e+03
2.656800000000000000e+07 5.021653662086579970e+03
2.657160000000000000e+07 5.064789718129488392e+03
2.657520000000000000e+07 5.109595240042856858e+03
2.657880000000000000e+07 4.782957306402828181e+03
2.658240000000000000e+07 5.340561292129985304e+03
2.658600000000000000e+07 5.718392864207532512e+03
2.658960000000000000e+07 5.905827408749179085e+03
2.659320000000000000e+07 5.867303456343675862e+03
2.659680000000000000e+07 5.809754464478152840e+03
2.660040000000000000e+07 5.996505518902158656e+03
2.660400000000000000e+07 6.009421429906565209e+03
2.660760000000000000e+07 4.468443337611909556e+03
2.661120000000000000e+07 4.627493600127590071e+03
2.661480000000000000e+07 4.515533524721304275e+03
2.661840000000000000e+07 4.655499430039917570e+03
2.662200000000000000e+07 4.655499430039917570e+03
2.662560000000000000e+07 4.839073910884473662e+03
2.662920000000000000e+07 4.897802014001625139e+03
2.663280000000000000e+07 7.804278980185359615e+03
2.663640000000000000e+07 7.003305006116648656e+03
2.664000000000000000e+07 6.681839607335730761e+03
2.664360000000000000e+07 5.912107673541951044e+03
2.664720000000000000e+07 5.440807153332290909e+03
2.665080000000000000e+07 5.394924825479639367e+03
2.665440000000000000e+07 5.077751547618750919e+03
2.665800000000000000e+07 4.762355836517289390e+03
2.666160000000000000e+07 4.841184474060561115e+03
2.666520000000000000e+07 5.024496348944382589e+03
2.666880000000000000e+07 5.184554467019886033e+03
2.667240000000000000e+07 5.903300849701568950e+03
2.667600000000000000e+07 5.819804141506452652e+03
2.667960000000000000e+07 5.806767627242705203e+03
2.668320000000000000e+07 5.667806867807639719e+03
2.668680000000000000e+07 5.746013889420503801e+03
2.669040000000000000e+07 5.499598576271569073e+03
2.669400000000000000e+07 3.761207608197624722e+03
2.669760000000000000e+07 3.811448781373504971e+03
2.670120000000000000e+07 4.083893155263014705e+03
2.670480000000000000e+07 4.253845626923144664e+03
2.670840000000000000e+07 4.253845626923144664e+03
2.671200000000000000e+07 4.421135645642027157e+03
2.671560000000000000e+07 4.471907439806880575e+03
2.671920000000000000e+07 7.335581778297122582e+03
2.672280000000000000e+07 6.601147769784180127e+03
2.672640000000000000e+07 5.899530892273467543e+03
2.673000000000000000e+07 5.476108755650555395e+03
2.673360000000000000e+07 5.039963397697097207e+03
2.673720000000000000e+07 4.688253856720903968e+03
2.674080000000000000e+07 4.447354342091818580e+03
2.674440000000000000e+07 4.633486437748134449e+03
2.674800000000000000e+07 4.891523415509528604e+03
2.675160000000000000e+07 4.733938262411454161e+03
2.675520000000000000e+07 4.794574992252290031e+03
2.675880000000000000e+07 5.223920969495441568e+03
2.676240000000000000e+07 5.254744985134124363e+03
2.676600000000000000e+07 5.261314048142224237e+03
2.676960000000000000e+07 5.008658131564715404e+03
2.677320000000000000e+07 5.129059301166394107e+03
2.677680000000000000e+07 5.107801725417273701e+03
2.678040000000000000e+07 3.429353794828866739e+03
2.678400000000000000e+07 3.454219249149896768e+03
2.678760000000000000e+07 3.418152010816289021e+03
2.679120000000000000e+07 3.351471549476686505e+03
2.679480000000000000e+07 3.351471549476686505e+03
2.679840000000000000e+07 3.325402744112074743e+03
2.680200000000000000e+07 3.273101909116945535e+03
2.680560000000000000e+07 5.638144437146913333e+03
2.680920000000000000e+07 5.302617414826171625e+03
2.681280000000000000e+07 5.697216514914068284e+03
2.681640000000000000e+07 4.623395835827341216e+03
2.682000000000000000e+07 4.396498990397964917e+03
2.682360000000000000e+07 4.359547008691431074e+03
2.682720000000000000e+07 4.297593998959116107e+03
2.683080000000000000e+07 4.039965758436130272e+03
2.683440000000000000e+07 4.013207757361628865e+03
2.683800000000000000e+07 4.315190993428406728e+03
2.684160000000000000e+07 4.604677813794291069e+03
2.684520000000000000e+07 4.989922802990889068e+03
2.684880000000000000e+07 5.186902773128712397e+03
2.685240000000000000e+07 5.381085914621549819e+03
2.685600000000000000e+07 5.187499739482609584e+03
2.685960000000000000e+07 4.728681227274759294e+03
2.686320000000000000e+07 4.683795925815568808e+03
2.686680000000000000e+07 2.975712159717797022e+03
2.687040000000000000e+07 2.910275149855296604e+03
2.687400000000000000e+07 2.900938926473421361e+03
2.687760000000000000e+07 2.919370765979422686e+03
2.688120000000000000e+07 2.900938926473421361e+03
2.688480000000000000e+07 2.900938926473421361e+03
2.688840000000000000e+07 3.207695034993497757e+03
2.689200000000000000e+07 5.886449942288516468e+03
2.689560000000000000e+07 5.293706985350678224e+03
2.689920000000000000e+07 4.612158797321498241e+03
2.690280000000000000e+07 4.251797382468747855e+03
2.690640000000000000e+07 3.879483701850375837e+03
2.691000000000000000e+07 3.601598617399907653e+03
